Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Exploring Tree-Like and Non-Tree-Like Patterns Using Genome Sequences: An Example Using the Inbreeding Plant Species Arabidopsis thaliana (L.) Heynh,"Stenz, Noah W. M.; Larget, Bret; Baum, David A.; Ane, Cecile",,,,SYSTEMATIC BIOLOGY,SEP 2015,2015,64,5,,,,809,823,,10.1093/sysbio/syv039,,,42,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,8,6,7,9,3,2
Using More Than the Oldest Fossils: Dating Osmundaceae with Three Bayesian Clock Approaches,"Grimm, Guido W.; Kapli, Paschalia; Bomfleur, Benjamin; McLoughlin, Stephen; Renner, Susanne S.",,,,SYSTEMATIC BIOLOGY,MAY 2015,2015,64,3,,,,396,405,,10.1093/sysbio/syu108,,,42,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,4,6,5,5,2,0,3
"A Preliminary Framework for DNA Barcoding, Incorporating the Multispecies Coalescent","Dowton, Mark; Meiklejohn, Kelly; Cameron, Stephen L.; Wallman, James",,,,SYSTEMATIC BIOLOGY,JUL 2014,2014,63,4,,,,639,644,,10.1093/sysbio/syu028,,,42,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,3,8,3,1,5,4
Dating Phylogenies with Sequentially Sampled Tips,"Stadler, Tanja; Yang, Ziheng",,,,SYSTEMATIC BIOLOGY,SEP 2013,2013,62,5,,,,674,688,,10.1093/sysbio/syt030,,,42,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,9,7,1,2,4,6,3,3
"Out of Sight, Out of Mind: Widespread Nuclear and Plastid-Nuclear Discordance in the Flowering Plant Genus Polemonium (Polemoniaceae) Suggests Widespread Historical Gene Flow Despite Limited Nuclear Signal","Rose, Jeffrey P.; Toledo, Cassio A. P.; Lemmon, Emily Moriarty; Lemmon, Alan R.; Sytsma, Kenneth J.",,,,SYSTEMATIC BIOLOGY,JAN 2021,2021,70,1,,,,162,180,,10.1093/sysbio/syaa049,,,41,13.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,11
Modeling the Growth and Decline of Pathogen Effective Population Size Provides Insight into Epidemic Dynamics and Drivers of Antimicrobial Resistance,"Volz, Erik M.; Didelot, Xavier",,,,SYSTEMATIC BIOLOGY,JUL 2018,2018,67,4,,,,719,728,,10.1093/sysbio/syy007,,,41,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,13,11,5
Conflicting Evolutionary Histories of the Mitochondrial and Nuclear Genomes in New World Myotis Bats,"Platt, Roy N., II; Faircloth, Brant C.; Sullivan, Kevin A. M.; Kieran, Troy J.; Glenn, Travis C.; Vandewege, Michael W.; Lee, Thomas E., Jr.; Baker, Robert J.; Stevens, Richard D.; Ray, David A.",,,,SYSTEMATIC BIOLOGY,MAR 2018,2018,67,2,,,,236,249,,10.1093/sysbio/syx070,,,41,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,7,4,5
Biogeographic Dating of Speciation Times Using Paleogeographically Informed Processes,"Landis, Michael J.",,,,SYSTEMATIC BIOLOGY,MAR 2017,2017,66,2,,,SI,128,144,,10.1093/sysbio/syw040,,,41,5.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,7,5,8,6,2
A Rapid and Scalable Method for Multilocus Species Delimitation Using Bayesian Model Comparison and Rooted Triplets,"Fujisawa, Tomochika; Aswad, Amr; Barraclough, Timothy G.",,,,SYSTEMATIC BIOLOGY,SEP 2016,2016,65,5,,,,759,771,,10.1093/sysbio/syw028,,,41,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,7,7,5,13,0
Phylogenetic Signal Variation in the Genomes of Medicago (Fabaceae),"Yoder, Jeremy B.; Briskine, Roman; Mudge, Joann; Farmer, Andrew; Paape, Timothy; Steele, Kelly; Weiblen, George D.; Bharti, Arvind K.; Zhou, Peng; May, Gregory D.; Young, Nevin D.; Tiffin, Peter",,,,SYSTEMATIC BIOLOGY,MAY 2013,2013,62,3,,,,424,438,,10.1093/sysbio/syt009,,,41,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,8,6,6,1,5,0,3,3,0
Geomolecular Dating and the Origin of Placental Mammals,"Phillips, Matthew J.",,,,SYSTEMATIC BIOLOGY,MAY 2016,2016,65,3,,,,546,557,,10.1093/sysbio/syv115,,,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,7,3,4,4,2
A Nonstationary Markov Model Detects Directional Evolution in Hymenopteran Morphology,"Klopfstein, Seraina; Vilhelmsen, Lars; Ronquist, Fredrik",,,,SYSTEMATIC BIOLOGY,NOV 2015,2015,64,6,,,,1089,1103,,10.1093/sysbio/syv052,,,40,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,4,6,5,5,2
The Root of Flowering Plants and Total Evidence,"Goremykin, V. V.; Nikiforova, S. V.; Cavalieri, D.; Pindo, M.; Lockhart, Peter",,,,SYSTEMATIC BIOLOGY,SEP 2015,2015,64,5,,,,879,891,,10.1093/sysbio/syv028,,,40,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,7,8,4,2,7,0
Whole Genome Shotgun Phylogenomics Resolves the Pattern and Timing of Swallowtail Butterfly Evolution,"Allio, Rmi; Scornavacca, Cline; Nabholz, Benoit; Clamens, Anne-Laure; Sperling, Felix A. H.; Condamine, Fabien L.",,,,SYSTEMATIC BIOLOGY,JAN 2020,2020,69,1,,,,38,60,,10.1093/sysbio/syz030,,,39,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,10,9
Understanding Past Population Dynamics: Bayesian Coalescent-Based Modeling with Covariates,"Gill, Mandev S.; Lemey, Philippe; Bennett, Shannon N.; Biek, Roman; Suchard, Marc A.",,,,SYSTEMATIC BIOLOGY,NOV 2016,2016,65,6,,,,1041,1056,,10.1093/sysbio/syw050,,,39,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,6,3,7,8
The Identification of the Closest Living Relative(s) of Tetrapods: Phylogenomic Lessons for Resolving Short Ancient Internodes,"Irisarri, Iker; Meyer, Axel",,,,SYSTEMATIC BIOLOGY,NOV 2016,2016,65,6,,,,1057,1075,,10.1093/sysbio/syw057,,,39,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,3,7,5,4
Toward Synthesizing Our Knowledge of Morphology: Using Ontologies and Machine Reasoning to Extract Presence/Absence Evolutionary Phenotypes across Studies,"Dececchi, T. Alexander; Balhoff, James P.; Lapp, Hilmar; Mabee, Paula M.",,,,SYSTEMATIC BIOLOGY,NOV 2015,2015,64,6,,,,936,952,,10.1093/sysbio/syv031,,,39,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,10,3,2,4,2,3
Declining Rates of Species Described per Taxonomist: Slowdown of Progress or a Side-effect of Improved Quality in Taxonomy?,"Sangster, George; Luksenburg, Jolanda A.",,,,SYSTEMATIC BIOLOGY,JAN 2015,2015,64,1,,,,144,151,,10.1093/sysbio/syu069,,,39,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,6,7,6,4,2,0
Robustness to Divergence Time Underestimation When Inferring Species Trees from Estimated Gene Trees,"DeGiorgio, Michael; Degnan, James H.",,,,SYSTEMATIC BIOLOGY,JAN 2014,2014,63,1,,,,66,82,,10.1093/sysbio/syt059,,,39,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,4,7,1,1,3,4,1
Detecting the Dependence of Diversification on Multiple Traits from Phylogenetic Trees and Trait Data,"Herrera-Alsina, Leonel; van Els, Paul; Etienne, Rampal S.",,,,SYSTEMATIC BIOLOGY,MAR 2019,2019,68,2,,,,317,328,,10.1093/sysbio/syy057,,,38,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,12,8
Extinction vs. Rapid Radiation: The Juxtaposed Evolutionary Histories of Coelotine Spiders Support the Eocene-Oligocene Orogenesis of the Tibetan Plateau,"Zhao, Zhe; Li, Shuqiang",,,,SYSTEMATIC BIOLOGY,NOV 2017,2017,66,6,,,,988,1006,,10.1093/sysbio/syx042,,,38,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,3,7,6
Maximum Likelihood Implementation of an Isolation-with-Migration Model for Three Species,"Dalquen, Daniel A.; Zhu, Tianqi; Yang, Ziheng",,,,SYSTEMATIC BIOLOGY,MAY 2017,2017,66,3,,,,379,398,,10.1093/sysbio/syw063,,,38,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,7,8,9,3
The Fossil Calibration Database-A New Resource for Divergence Dating,"Ksepka, Daniel T.; Parham, James F.; Allman, James F.; Benton, Michael J.; Carrano, Matthew T.; Cranston, Karen A.; Donoghue, Philip C. J.; Head, Jason J.; Hermsen, Elizabeth J.; Irmis, Randall B.; Joyce, Walter G.; Kohli, Manpreet; Lamm, Kristin D.; Leehr, Dan; Patane, Joses L.; Polly, P. David; Phillips, Matthew J.; Smith, N. Adam; Smith, Nathan D.; Van Tuinen, Marcel; Ware, Jessica L.; Warnock, Rachel C. M.",,,,SYSTEMATIC BIOLOGY,SEP 2015,2015,64,5,,,,853,859,,10.1093/sysbio/syv025,,,38,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,6,5,5,7,1
Posterior Predictive Bayesian Phylogenetic Model Selection,"Lewis, Paul O.; Xie, Wangang; Chen, Ming-Hui; Fan, Yu; Kuo, Lynn",,,,SYSTEMATIC BIOLOGY,MAY 2014,2014,63,3,,,,309,321,,10.1093/sysbio/syt068,,,38,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,1,4,6,4,5,5,2
"When Outgroups Fail; Phylogenomics of Rooting the Emerging Pathogen, Coxiella burnetii","Pearson, Talima; Hornstra, Heidie M.; Sahl, Jason W.; Schaack, Sarah; Schupp, James M.; Beckstrom-Sternberg, Stephen M.; O'Neill, Matthew W.; Priestley, Rachael A.; Champion, Mia D.; Beckstrom-Sternberg, James S.; Kersh, Gilbert J.; Samuel, James E.; Massung, Robert F.; Keim, Paul",,,,SYSTEMATIC BIOLOGY,SEP 2013,2013,62,5,,,,752,762,,10.1093/sysbio/syt038,,,38,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,6,5,2,2,1,2,1
"The Tree of Life: Metaphor, Model, and Heuristic Device","Mindell, David P.",,,,SYSTEMATIC BIOLOGY,MAY 2013,2013,62,3,,,,479,489,,10.1093/sysbio/sys115,,,38,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,8,9,4,5,3,3,1,1
Information Dropout Patterns in Restriction Site Associated DNA Phylogenomics and a Comparison with Multilocus Sanger Data in a Species-Rich Moth Genus,"Lee, Kyung Min; Kivela, Sami M.; Ivanov, Vladislav; Hausmann, Axel; Kaila, Lauri; Wahlberg, Niklas; Mutanen, Marko",,,,SYSTEMATIC BIOLOGY,NOV 2018,2018,67,6,,,,925,939,,10.1093/sysbio/syy029,,,37,6.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,14,5,2
Issues and Perspectives in Species Delimitation using Phenotypic Data: Atlantean Evolution in Darwin's Finches,"Daniel Cadena, Carlos; Zapata, Felipe; Jimenez, Ivan",,,,SYSTEMATIC BIOLOGY,MAR 2018,2018,67,2,,,,181,194,,10.1093/sysbio/syx071,,,37,6.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,8,5,5
"Toward a Self-Updating Platform for Estimating Rates of Speciation and Migration, Ages, and Relationships of Taxa","Antonelli, Alexandre; Hettling, Hannes; Condamine, Fabien L.; Vos, Karin; Nilsson, R. Henrik; Sanderson, Michael J.; Sauquet, Herve; Scharn, Ruud; Silvestro, Daniele; Topel, Mats; Bacon, Christine D.; Oxelman, Bengt; Vos, Rutger A.",,,,SYSTEMATIC BIOLOGY,MAR 2017,2017,66,2,,,SI,152,166,,10.1093/sysbio/syw066,,,37,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,9,2,6,5,3
Multiple Loci and Complete Taxonomic Sampling Resolve the Phylogeny and Biogeographic History of Tenrecs (Mammalia: Tenrecidae) and Reveal Higher Speciation Rates in Madagascar's Humid Forests,"Everson, Kathryn M.; Soarimalala, Voahangy; Goodman, Steven M.; Olson, Link E.",,,,SYSTEMATIC BIOLOGY,SEP 2016,2016,65,5,,,,890,909,,10.1093/sysbio/syw034,,,37,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,5,5,5,3
Disentangling Methodological and Biological Sources of Gene Tree Discordance on Oryza (Poaceae) Chromosome 3,"Zwickl, Derrick J.; Stein, Joshua C.; Wing, Rod A.; Ware, Doreen; Sanderson, Michael J.",,,,SYSTEMATIC BIOLOGY,SEP 2014,2014,63,5,,,,645,659,,10.1093/sysbio/syu027,,,37,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,8,5,4,1,3,2,1
Constructing Phylogenies in the Presence Of Intra-Individual Site Polymorphisms (2ISPs) with a Focus on the Nuclear Ribosomal Cistron,"Potts, Alastair J.; Hedderson, Terry A.; Grimm, Guido W.",,,,SYSTEMATIC BIOLOGY,JAN 2014,2014,63,1,,,,1,16,,10.1093/sysbio/syt052,,,37,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,6,6,3,3,2,5,3
